Machine,Process,Quality_Label,Filename,ch_0_mean,ch_0_std,ch_0_rms,ch_0_max,ch_0_min,ch_0_peak,ch_1_mean,ch_1_std,ch_1_rms,ch_1_max,ch_1_min,ch_1_peak,ch_2_mean,ch_2_std,ch_2_rms,ch_2_max,ch_2_min,ch_2_peak
M01,OP07,good,M01_Feb_2021_OP07_011.h5,-5.181879783163265,411.5418275514655,411.57444976879606,2340.0,-1893.0,2340.0,31.01397082270408,189.959184807334,192.47430550299023,1694.0,-1618.0,1694.0,-1013.5892259247449,142.2903247664883,1023.5280433055443,-349.0,-1639.0,1639.0
M01,OP07,good,M01_Feb_2021_OP07_012.h5,-5.9545703125,407.48059248097144,407.52409763871634,2324.0,-1907.0,2324.0,31.0032421875,176.60911693568008,179.30973540479474,1815.0,-1815.0,1815.0,-1013.7726171875,139.78803029674637,1023.3648483182513,-271.0,-1653.0,1653.0
M01,OP07,good,M01_Feb_2021_OP07_013.h5,-4.91357421875,416.64445776252705,416.67343015343965,2219.0,-1959.0,2219.0,31.6064453125,174.46608768677305,177.30590271624018,1747.0,-1608.0,1747.0,-1013.5180867513021,142.44452144421348,1023.4790441731042,-325.0,-1739.0,1739.0
M01,OP07,good,M01_Feb_2021_OP07_014.h5,-6.126554528061225,412.47343389974316,412.51893089097274,2317.0,-2147.0,2317.0,31.040477519132654,177.69807047024238,180.388789822048,1811.0,-1700.0,1811.0,-1013.5320471938776,138.22573769492584,1022.9142511717778,-286.0,-1797.0,1797.0
M01,OP08,bad,M01_Feb_2019_OP08_000.h5,0.5748625993728638,327.5816345214844,327.5821228027344,1942.0,-1901.0,1942.0,30.36027717590332,170.90682983398438,173.58251953125,827.0,-825.0,827.0,-1037.8365478515625,161.2582244873047,1050.2899169921875,-398.0,-1688.0,1688.0
M01,OP08,bad,M01_Feb_2019_OP08_001.h5,0.7354512810707092,327.9971923828125,327.9980163574219,1809.0,-1963.0,1963.0,30.943471908569336,164.6437530517578,167.5263214111328,843.0,-774.0,843.0,-1037.9659423828125,159.4368133544922,1050.1397705078125,-425.0,-1684.0,1684.0
M01,OP08,bad,M01_Feb_2019_OP08_002.h5,0.6253038644790649,326.43609619140625,326.43670654296875,1897.0,-2088.0,2088.0,30.892879486083984,166.60548400878906,169.4454345703125,981.0,-819.0,981.0,-1037.785400390625,159.00706481933594,1049.8961181640625,-437.0,-1668.0,1668.0
M01,OP08,good,M01_Aug_2019_OP08_000.h5,-3.06763355152027,321.4073256836077,321.4219646799128,2071.0,-1905.0,2071.0,34.1722313133446,198.27647046907643,201.199652421686,2225.0,-2057.0,2225.0,-1015.8504935599663,136.75021294544376,1025.0135833278753,-206.0,-1795.0,1795.0
M01,OP08,good,M01_Aug_2019_OP08_001.h5,-2.49390625,320.10911101944265,320.118825635172,1912.0,-2188.0,2188.0,34.7573828125,178.83444058543225,182.18076956550374,2035.0,-1676.0,2035.0,-1015.7336458333333,138.37576075611256,1025.1159400003048,-310.0,-1626.0,1626.0
M01,OP08,good,M01_Aug_2019_OP08_002.h5,-2.4504523026315788,319.5889831494422,319.5983774473549,2100.0,-2086.0,2100.0,34.17785002055921,177.67962272542576,180.93693311172672,2281.0,-1944.0,2281.0,-1015.9731830797697,139.04198450796963,1025.4434076013915,-378.0,-1702.0,1702.0
M01,OP08,good,M01_Aug_2019_OP08_003.h5,-2.833984375,322.31530927453576,322.32776805633324,1903.0,-1830.0,1903.0,34.55653505067568,173.15733556983017,176.57184649980684,1864.0,-1827.0,1864.0,-1015.7593169341217,127.76209473392456,1023.7627375467783,-368.0,-1633.0,1633.0
M01,OP08,good,M01_Aug_2019_OP08_004.h5,-2.9750651041666667,320.250592823451,320.2644114105497,1932.0,-1791.0,1932.0,34.25932291666667,172.751064400845,176.11539245146443,1852.0,-2096.0,2096.0,-1015.9353255208333,126.39512861881154,1023.767705184964,-365.0,-1631.0,1631.0
M01,OP08,good,M01_Aug_2019_OP08_005.h5,-2.8812630208333334,320.3335879285462,320.34654552807467,1920.0,-1836.0,1920.0,34.05587239583333,172.27094353095714,175.6048986494611,2258.0,-1778.0,2258.0,-1015.9837239583334,128.165006846183,1024.0357397708954,-353.0,-1596.0,1596.0
M01,OP08,good,M01_Aug_2019_OP08_006.h5,10.904837943412161,328.8754835065036,329.05622489509085,5479.0,-6433.0,6433.0,17.82416596283784,279.3863224677499,279.9543142627459,1678.0,-2041.0,2041.0,-1020.5035235430744,196.98550513893076,1039.3414890201727,706.0,-2455.0,2455.0
M01,OP08,good,M01_Aug_2019_OP08_007.h5,-3.2058333333333335,319.61012451913797,319.6262020900352,1973.0,-1885.0,1973.0,34.001302083333336,197.3683586817331,200.2757038486779,2110.0,-1981.0,2110.0,-1015.920390625,136.17273130435873,1025.0059769769841,-253.0,-1739.0,1739.0
M01,OP08,good,M01_Aug_2019_OP08_008.h5,-2.7151988636363638,315.2313793480766,315.2430726131188,1905.0,-1805.0,1905.0,34.60134689529221,170.70662056909254,174.17807988690333,2080.0,-2262.0,2262.0,-1015.7627460430194,130.0938778896015,1024.0597508510966,-310.0,-1663.0,1663.0
M01,OP08,good,M01_Aug_2019_OP08_009.h5,-2.275773331925676,321.3572028660441,321.3652610008526,2010.0,-1840.0,2010.0,33.812724345439186,174.56978917737484,177.81426157958688,2246.0,-1957.0,2246.0,-1015.677760768581,129.35186019858972,1023.8814469735812,-269.0,-1649.0,1649.0
M01,OP08,good,M01_Aug_2019_OP08_010.h5,-2.71435546875,317.2617928153872,317.2734040319869,1864.0,-1854.0,1864.0,33.75913599917763,171.93221797310807,175.2152015110656,2082.0,-1957.0,2082.0,-1015.7549856085526,133.48983888116246,1024.4890081758563,-388.0,-1641.0,1641.0
M01,OP08,good,M01_Aug_2019_OP08_011.h5,-2.601015625,320.386573189668,320.39713101477673,1926.0,-2084.0,2084.0,34.06614583333333,171.4501401943008,174.80175303635642,1916.0,-1987.0,1987.0,-1015.8516796875,132.70649276670326,1024.4831127677774,-337.0,-1626.0,1626.0
M01,OP08,good,M01_Aug_2019_OP08_012.h5,-2.8679296875,320.38762280477545,320.4004585939095,1991.0,-2147.0,2147.0,34.3317578125,174.09771502480442,177.45051133021332,1862.0,-1727.0,1862.0,-1015.8359895833333,131.01528924995696,1024.2498541615712,-275.0,-1622.0,1622.0
M01,OP08,good,M01_Aug_2019_OP08_013.h5,-2.3073958333333335,320.54756324057166,320.555867790624,1987.0,-2088.0,2088.0,34.74196614583333,175.85318915128022,179.2521920266365,2266.0,-1782.0,2266.0,-1015.6250651041667,137.92389379114624,1024.9474490657335,-294.0,-1616.0,1616.0
M01,OP08,good,M01_Aug_2021_OP08_000.h5,-3.574741417253521,316.1799745776633,316.2001820052165,1905.0,-1850.0,1905.0,32.66645576584507,185.77045348490856,188.6206741592514,1928.0,-1737.0,1928.0,-1014.1392495598592,147.37669084779554,1024.7918356930254,-195.0,-1711.0,1711.0
M01,OP08,good,M01_Feb_2019_OP08_000.h5,1.9803704023361206,317.1859436035156,317.192138671875,1856.0,-1893.0,1893.0,30.964576721191406,151.23179626464844,154.36923217773438,929.0,-720.0,929.0,-1037.7198486328125,117.87776947021484,1044.393310546875,-400.0,-1583.0,1583.0
M01,OP08,good,M01_Feb_2019_OP08_001.h5,2.019087314605713,317.24652099609375,317.2529602050781,1827.0,-1834.0,1834.0,30.031442642211914,153.12374877929688,156.04092407226562,962.0,-755.0,962.0,-1037.714599609375,127.24236297607422,1045.486572265625,-497.0,-1629.0,1629.0
M01,OP08,good,M01_Feb_2019_OP08_002.h5,2.0338525772094727,312.0440673828125,312.05072021484375,1922.0,-1868.0,1922.0,30.332021713256836,148.306396484375,151.3764190673828,882.0,-630.0,882.0,-1037.7435302734375,119.98916625976562,1044.6573486328125,-435.0,-1622.0,1622.0
M01,OP08,good,M01_Feb_2020_OP08_000.h5,0.003842002467105263,329.61284707325433,329.61284709564575,2000.0,-2133.0,2133.0,38.75070672286184,192.85668026251835,196.7112513136971,2764.0,-2190.0,2764.0,-1013.7437294407895,147.35154855579322,1024.3968117103404,-296.0,-1678.0,1678.0
M01,OP08,good,M01_Feb_2020_OP08_001.h5,0.5041437922297297,333.2495840523239,333.24996538936074,1961.0,-2203.0,2203.0,38.79587204391892,196.7855316251393,200.57334106165962,2785.0,-2594.0,2785.0,-1013.741870777027,148.7492348499973,1024.5969526769861,-327.0,-1739.0,1739.0
M01,OP08,good,M01_Feb_2020_OP08_002.h5,0.006785206980519481,328.8487165949911,328.8487166649915,2086.0,-1868.0,2086.0,37.723036728896105,196.9232844983775,200.5038839466173,2582.0,-2785.0,2785.0,-1013.5331397118506,143.74871105991218,1023.6762755996389,-261.0,-1762.0,1762.0
M01,OP08,good,M01_Feb_2020_OP08_003.h5,0.34947740709459457,335.4933367373892,335.4935187595213,2041.0,-2127.0,2127.0,38.290817673141895,199.59957242917937,203.23920889431994,2512.0,-2568.0,2568.0,-1013.5382047086149,146.1701194829979,1024.0241189706599,-327.0,-1815.0,1815.0
M01,OP08,good,M01_Feb_2021_OP08_000.h5,-3.6303068462171053,316.26737088887,316.28820562385147,1987.0,-1829.0,1987.0,34.154875102796055,159.1811923984556,162.80419990492183,2123.0,-2063.0,2123.0,-1013.1469469572369,153.33817320811096,1024.6849913468875,-316.0,-1708.0,1708.0
M01,OP08,good,M01_Feb_2021_OP08_001.h5,-3.447604709201389,313.9956077618803,314.01453417315497,1916.0,-1989.0,1989.0,35.54181586371528,161.48526031688039,165.35026451294496,2129.0,-2188.0,2188.0,-1013.0454779730903,164.56860984183444,1026.3254687412764,-306.0,-1715.0,1715.0
M01,OP08,good,M01_Feb_2021_OP08_002.h5,-5.311343544407895,315.4345426727513,315.4792561824224,2436.0,-1955.0,2436.0,30.17078279194079,149.24004081050225,152.25920634036828,2090.0,-2002.0,2090.0,-1013.8530016447369,149.4387998566153,1024.8072325304054,-376.0,-1725.0,1725.0
M01,OP08,good,M01_Feb_2021_OP08_003.h5,-4.639584189967105,316.42971204632374,316.4637236827867,2020.0,-1981.0,2020.0,31.71449681332237,145.76123225781294,149.1715325973368,1926.0,-1975.0,1975.0,-1013.5026469983553,149.06832540332843,1024.4066483146355,-372.0,-1756.0,1756.0
M01,OP08,good,M01_Feb_2021_OP08_004.h5,-4.164499383223684,315.5983651737042,315.6258404431228,2026.0,-1836.0,2026.0,34.52625154194079,155.06699587900317,158.86420382350502,1967.0,-2043.0,2043.0,-1013.3649259868421,155.94593094784037,1025.2939123000324,-327.0,-1817.0,1817.0
M01,OP08,good,M01_Feb_2021_OP08_005.h5,-3.617395833333333,318.37209737992634,318.39264743820377,2102.0,-1862.0,2102.0,34.4771875,154.97684277755232,158.76554492460994,1782.0,-1758.0,1782.0,-1013.1496484375,160.00015930536128,1025.7057380685605,-353.0,-1772.0,1772.0
M01,OP08,good,M01_Feb_2021_OP08_006.h5,-3.6210805532094597,320.3121828254429,320.33265005424096,2053.0,-2082.0,2082.0,35.4315086570946,159.89511260534562,163.77374283075392,2166.0,-2190.0,2190.0,-1012.9872255067568,160.30239778845439,1025.5925008387126,-331.0,-1801.0,1801.0
M01,OP08,good,M01_Feb_2021_OP08_007.h5,-5.029231770833333,317.96413101425355,318.0039021519298,2028.0,-2037.0,2037.0,30.918033854166666,156.0825769284113,159.11535324418205,1629.0,-1936.0,1936.0,-1013.726953125,148.82778560578237,1024.5936000485347,-396.0,-1700.0,1700.0
M01,OP08,good,M01_Feb_2021_OP08_008.h5,-5.3205309416118425,315.7354476616468,315.7802732274471,2115.0,-2065.0,2115.0,30.288741262335527,150.10440859390624,153.12981854159906,1813.0,-1645.0,1813.0,-1013.6519582648026,148.44340305703338,1024.4636335201078,-413.0,-1678.0,1678.0
M01,OP09,bad,M01_Aug_2019_OP09_000.h5,-0.5061473250389099,401.80059814453125,401.8009338378906,2309.0,-2172.0,2309.0,32.2099609375,132.74615478515625,136.59803771972656,1120.0,-1126.0,1126.0,-1036.881591796875,153.27610778808594,1048.1492919921875,-253.0,-1709.0,1709.0
M01,OP09,good,M01_Aug_2019_OP09_000.h5,-4.115789675245098,400.87686978816186,400.89799757021206,2272.0,-1985.0,2272.0,34.44210994944853,150.90577169160517,154.78633940890506,2135.0,-2043.0,2135.0,-1014.9752269071691,151.12775971611956,1026.1648556601774,-204.0,-1747.0,1747.0
M01,OP09,good,M01_Aug_2019_OP09_001.h5,-4.263242000598086,399.21470641680213,399.23746949880496,2246.0,-1955.0,2246.0,33.77514765251196,158.58858004535765,162.1453000236263,1774.0,-1604.0,1774.0,-1015.1673706638755,154.30729931222362,1026.8278984725916,-39.0,-1768.0,1768.0
M01,OP09,good,M01_Aug_2019_OP09_002.h5,-5.45205518018018,399.31193843240226,399.34915685441274,2238.0,-1928.0,2238.0,32.88664132882883,136.11238343101863,140.02896879275968,1950.0,-1682.0,1950.0,-1015.078125,148.05152111847207,1025.8181382482028,-144.0,-1727.0,1727.0
M01,OP09,good,M01_Aug_2019_OP09_003.h5,-5.36865234375,399.39891303563434,399.43499366234084,2248.0,-2041.0,2248.0,33.44679612379808,142.01879568458858,145.90416888714262,1770.0,-1782.0,1782.0,-1015.3497408353365,145.33435182423395,1025.6983816086263,-150.0,-1711.0,1711.0
M01,OP09,good,M01_Aug_2019_OP09_004.h5,-5.287104587928922,400.4357379230168,400.4706402233186,2153.0,-1784.0,2153.0,33.36252010569853,143.5030518790616,147.330185795063,1756.0,-1668.0,1756.0,-1015.4198213465073,150.39585880388188,1026.4971154020502,-167.0,-1801.0,1801.0
M01,OP09,good,M01_Aug_2019_OP09_005.h5,9.729328507532957,383.3404721274092,383.463919298899,4315.0,-4788.0,4788.0,17.23128040646579,223.46003311051493,224.1234111426084,3129.0,-3070.0,3129.0,-1020.2900188323918,200.68858111657337,1039.8401940296335,310.0,-3324.0,3324.0
M01,OP09,good,M01_Aug_2019_OP09_006.h5,9.529815759965974,384.2364751203498,384.3546359826171,5260.0,-6289.0,6289.0,17.555470169740556,226.13602919293876,226.8164417145069,2592.0,-2818.0,2818.0,-1020.3726655840389,199.72021070615384,1039.734840829905,366.0,-2678.0,2678.0
M01,OP09,good,M01_Aug_2019_OP09_007.h5,-5.360561117752541,397.9218084213507,397.95791389645126,2352.0,-1936.0,2352.0,31.41939069037657,127.86601853659559,131.6696502910049,1903.0,-1657.0,1903.0,-1015.1580245068739,151.85891413615687,1026.4535764092361,-142.0,-1733.0,1733.0
M01,OP09,good,M01_Aug_2019_OP09_008.h5,-5.404226449819712,399.21542694120774,399.25200409186635,2219.0,-1815.0,2219.0,31.699261005108173,130.4985962587551,134.29343533388197,1998.0,-1686.0,1998.0,-1015.1688842773438,151.6395747543632,1026.4318897211792,-177.0,-1745.0,1745.0
M01,OP09,good,M01_Aug_2019_OP09_009.h5,-4.856728603603604,398.96694951855574,398.99650953469614,2209.0,-1961.0,2209.0,33.84809496996997,159.163305000621,162.72262040606654,1852.0,-1604.0,1852.0,-1015.1173423423423,153.75284052014106,1026.6952589216492,-74.0,-1829.0,1829.0
M01,OP09,good,M01_Aug_2019_OP09_010.h5,-5.132593479983398,398.657666892797,398.69070579615857,2164.0,-1829.0,2164.0,31.774501943176244,131.8317703523224,135.6069122425711,1789.0,-1733.0,1789.0,-1014.9026855450327,152.06738667862766,1026.2319188262402,-144.0,-1782.0,1782.0
M01,OP09,good,M01_Aug_2019_OP09_011.h5,-4.544883076519818,399.26532669630694,399.2911933214755,2221.0,-1983.0,2221.0,33.51774447211248,157.42207861497238,160.95076896354482,1711.0,-1561.0,1711.0,-1015.6601589560203,152.28848855703325,1027.0137984650225,-122.0,-1729.0,1729.0
M01,OP09,good,M01_Aug_2019_OP09_012.h5,-4.750645934358091,398.84921299051734,398.87750417885024,2160.0,-1924.0,2160.0,32.27626331654528,126.66132627880619,130.7090232095136,2037.0,-1963.0,2037.0,-1015.168794817547,139.7643470107129,1024.744726586403,-29.0,-1667.0,1667.0
M01,OP09,good,M01_Aug_2019_OP09_013.h5,-4.359231938139571,399.678540470403,399.702312497241,2367.0,-1850.0,2367.0,32.50727090867123,137.40150107101584,141.19452949210927,1846.0,-1733.0,1846.0,-1015.1928041086404,143.52431157393687,1025.2880851383852,-37.0,-1745.0,1745.0
M01,OP09,good,M01_Aug_2019_OP09_014.h5,-4.498366565281064,397.8656319793411,397.891060985386,2377.0,-1932.0,2377.0,33.76693515076415,150.99913617761047,154.72861737849422,1772.0,-1620.0,1772.0,-1015.6031363824114,154.44586447805582,1027.2795411591555,-25.0,-1727.0,1727.0
M01,OP09,good,M01_Aug_2019_OP09_015.h5,-4.776484001196172,398.7186195151593,398.7472286392572,2262.0,-1862.0,2262.0,31.97297398325359,131.08549217154803,134.92841555132406,1846.0,-1620.0,1846.0,-1015.3823686079545,142.66885015570685,1025.356404029668,-140.0,-1741.0,1741.0
M01,OP09,good,M01_Aug_2019_OP09_016.h5,-4.52671295604067,398.9087373223427,398.93442047821867,2240.0,-1940.0,2240.0,33.16833320873206,139.7055801580526,143.58895310971363,1881.0,-1676.0,1881.0,-1015.2397811378588,139.67544496954943,1024.802928924527,-220.0,-1698.0,1698.0
M01,OP09,good,M01_Aug_2021_OP09_000.h5,-5.572652382425742,399.97927090966795,400.01808910598646,2096.0,-1955.0,2096.0,34.18279606280941,160.88477323604877,164.47605845802133,1698.0,-1590.0,1698.0,-1014.2608920560025,179.62186182714345,1030.0432856926388,-21.0,-1981.0,1981.0
M01,OP09,good,M01_Aug_2021_OP09_001.h5,-4.494429801274272,398.42196759330136,398.4473166682846,2080.0,-1961.0,2080.0,31.994775864684467,159.1777052875271,162.36134867398158,1786.0,-1696.0,1786.0,-1014.0391904960559,184.11876181258722,1030.61884240164,-154.0,-2184.0,2184.0
M01,OP09,good,M01_Feb_2019_OP09_000.h5,2.328789472579956,392.0019836425781,392.0088806152344,2030.0,-1987.0,2030.0,29.667984008789062,126.45606994628906,129.88966369628906,997.0,-907.0,997.0,-1037.4786376953125,143.0220184326172,1047.2904052734375,-357.0,-1901.0,1901.0
M01,OP09,good,M01_Feb_2019_OP09_001.h5,1.9937852621078491,394.640869140625,394.6459045410156,2180.0,-1858.0,2180.0,29.436676025390625,133.89932250976562,137.0968475341797,1110.0,-979.0,1110.0,-1037.101318359375,158.3082733154297,1049.1142578125,-322.0,-2032.0,2032.0
M01,OP09,good,M01_Feb_2019_OP09_002.h5,2.434929847717285,392.91607666015625,392.92364501953125,2065.0,-1862.0,2065.0,29.197851181030273,129.9536590576172,133.19334411621094,1106.0,-962.0,1106.0,-1037.34814453125,144.96981811523438,1047.428955078125,-337.0,-1926.0,1926.0
M01,OP09,good,M01_Feb_2020_OP09_000.h5,-0.3363208235981308,398.71311967555937,398.7132615215016,2459.0,-2073.0,2459.0,37.56747864339953,145.67605123069183,150.4421063193062,2196.0,-2014.0,2196.0,-1013.2865161360982,189.8565005092561,1030.9195189581253,-122.0,-1901.0,1901.0
M01,OP09,good,M01_Feb_2020_OP09_001.h5,-0.16826676203051644,399.4890761787395,399.4891116161315,2268.0,-2096.0,2268.0,37.289961120892016,145.03713025951575,149.75416640051583,2268.0,-1873.0,2268.0,-1013.3540933098592,190.00489499165232,1031.0132775811549,-132.0,-1887.0,1887.0
M01,OP09,good,M01_Feb_2020_OP09_002.h5,0.07143460787259616,404.47873326574506,404.4787395737444,2391.0,-2030.0,2391.0,35.97712120643029,146.2205897911337,150.58158628852723,2695.0,-2301.0,2695.0,-1013.0568659855769,188.1242222827748,1030.3761142078256,-138.0,-1852.0,1852.0
M01,OP09,good,M01_Feb_2020_OP09_003.h5,0.02818948116028708,403.2760304420407,403.27603142728003,2307.0,-1891.0,2307.0,36.36600067284689,144.9621331935675,149.45402659335448,2326.0,-1996.0,2326.0,-1012.9242907072369,187.40468752567878,1030.1146225597208,-169.0,-1926.0,1926.0
M01,OP09,good,M01_Feb_2021_OP09_000.h5,-4.078546801643192,394.40022273019605,394.42131057238964,2121.0,-1940.0,2121.0,34.453170848004696,148.87748563690124,152.8120633688569,2112.0,-1963.0,2112.0,-1013.0438261076878,184.54567198190273,1029.715931051936,40.0,-2153.0,2153.0
M01,OP09,good,M01_Feb_2021_OP09_001.h5,-4.156473605432243,393.25925715464103,393.2812220417506,2041.0,-1920.0,2041.0,35.55846597546729,153.33406677261698,157.40311475811978,2022.0,-1905.0,2022.0,-1013.0650874342874,196.25762501112865,1031.900153480582,-40.0,-2326.0,2326.0
M01,OP09,good,M01_Feb_2021_OP09_002.h5,-5.992383725175234,393.13930042514505,393.18496690677557,2082.0,-1911.0,2082.0,31.884514639310748,143.97276462803626,147.46111090190647,2012.0,-1873.0,2012.0,-1013.7316962981893,187.93874414897962,1031.0057825404763,-81.0,-2121.0,2121.0
M01,OP09,good,M01_Feb_2021_OP09_003.h5,-5.383101342429577,394.7728970747546,394.80959720459896,2127.0,-1907.0,2127.0,33.26136572036385,146.60461031973782,150.33040350037638,1805.0,-1770.0,1805.0,-1013.3704564627348,191.6947229113228,1031.342110467492,-95.0,-2073.0,2073.0
M01,OP09,good,M01_Feb_2021_OP09_004.h5,-4.813773181950935,393.09835928412645,393.12783224304974,2274.0,-1950.0,2274.0,34.95388708382009,145.8646944772482,149.99427761487905,1977.0,-1918.0,1977.0,-1013.3575633396612,186.43180976552546,1030.364193317171,-146.0,-2164.0,2164.0
M01,OP09,good,M01_Feb_2021_OP09_005.h5,-4.5862599927325585,392.60101927681404,392.6278060936518,2153.0,-1891.0,2153.0,34.59146984011628,144.79069095061774,148.86542235071573,1655.0,-1547.0,1655.0,-1013.1195130813953,186.79349873814797,1030.1955925731395,-130.0,-2084.0,2084.0
M01,OP09,good,M01_Feb_2021_OP09_006.h5,-3.8994505695093458,394.3082935558909,394.3275745895824,2137.0,-1948.0,2137.0,35.892724153037385,152.37569324465906,156.54596621732696,1678.0,-1592.0,1678.0,-1012.9851827175818,196.4499718630299,1031.858309968165,-132.0,-2049.0,2049.0
M01,OP09,good,M01_Feb_2021_OP09_007.h5,-5.669995238095238,397.80482741055675,397.8452331713211,2039.0,-1834.0,2039.0,31.26207619047619,151.0364306790281,154.23787083592669,1762.0,-1579.0,1762.0,-1013.6026714285714,181.61312424126456,1029.744484046314,-163.0,-2190.0,2190.0
M01,OP09,good,M01_Feb_2021_OP09_008.h5,-6.002279928897133,399.74374621109746,399.7888067457956,2182.0,-1897.0,2182.0,31.862928935775564,149.53693780887647,152.89389134174743,1932.0,-1670.0,1932.0,-1013.5351263621609,191.02613113826666,1031.379869469836,-138.0,-2215.0,2215.0
M01,OP10,bad,M01_Aug_2021_OP10_000.h5,-1.4017125,442.4872034189998,442.4894235882932,2276.0,-2137.0,2276.0,33.1611375,295.79893584529015,297.651930092012,1469.0,-1667.0,1667.0,-1014.116575,341.39594928069863,1070.039074929042,187.0,-2258.0,2258.0
